128,2,1,0.234375,0.00390625,0.0037514173,0.000380912,0.0065508939,6.7828090876,6.7762581937
16,3,1,1.875,0.0208333333,0.0156991925,0.0013015086,0.0073089203,6.7828090876,6.7755001672
21,3,1,1.428571,0.0158730159,0.0057132743,0.0002508651,0.0020689532,6.7828090876,6.7807401344
32,3,1,0.9375,0.0104166667,0.0014996665,2.37106651E-005,0.0003527294,6.7828090876,6.7824563581
43,3,1,0.697674,0.007751938,0.0006200157,5.3324776E-006,0.0001076219,6.7828090876,6.7827014657
64,3,1,0.46875,0.0052083333,0.0001950366,7.575647E-007,2.26193777E-005,6.7828090876,6.7827864682
85,3,1,0.352941,0.0039215686,8.64099214E-005,1.647037E-007,7.5799109E-006,6.7828090876,6.7828015076
12,4,1,2.5,0.0208333333,0.0038195582,0.000087719,0.0006826085,6.7828090876,6.782126479
16,4,1,1.875,0.015625,0.001460398,1.548674E-005,0.0001729157,6.7828090876,6.7826361719
24,4,1,1.25,0.0104166667,0.000347679,8.698886E-007,2.15022963E-005,6.7828090876,6.7827875853
32,4,1,0.9375,0.0078125,0.0001089486,5.44049E-008,3.668259E-006,6.7828090876,6.7828054193
48,4,1,0.625,0.0052083333,1.79166184E-005,4.4753E-009,0.000000208,6.7828090876,6.7828088796
64,4,1,0.46875,0.00390625,4.8346301E-006,1.2437E-009,2.4252E-008,6.7828090876,6.7828090633
9,5,1,3.333333,0.0222222222,0.0019488454,2.09015629E-005,0.0001430958,6.7828090876,6.7826659918
12,5,1,2.5,0.0166666667,0.0002994314,1.8534909E-006,4.037619E-006,6.7828090876,6.7828050499
20,5,1,1.5,0.01,1.88686115E-005,7.64104E-008,1.402794E-007,6.7828090876,6.7828092278
25,5,1,1.2,0.008,6.1405266E-006,2.06637E-008,5.73214E-008,6.7828090876,6.7828091449
39,5,1,0.769231,0.0051282051,7.025245E-007,1.5227E-009,6.4959E-009,6.7828090876,6.782809094
51,5,1,0.588235,0.0039215686,1.937927E-007,3.256E-010,1.5523E-009,6.7828090876,6.7828090891
8,6,1,3.75,0.0208333333,0.0001687725,1.5624516E-006,2.0864321E-006,6.7828090876,6.782811174
11,6,1,2.727273,0.0151515152,3.07030626E-005,3.599419E-007,8.498258E-007,6.7828090876,6.7828099374
16,6,1,1.875,0.0104166667,3.9924285E-006,5.10697E-008,1.387187E-007,6.7828090876,6.7828092263
21,6,1,1.428571,0.0079365079,8.19483E-007,1.10547E-008,3.05521E-008,6.7828090876,6.7828091181
32,6,1,0.9375,0.0052083333,0.000000058,8.681E-010,2.361E-009,6.7828090876,6.7828090899
43,6,1,0.697674,0.003875969,8.6533E-009,1.305E-010,3.589E-010,6.7828090876,6.7828090879
24,2,1,1.25,0.0208333333,0.0521009451,0.0031539205,0.0216209949,6.7828090876,6.7611880926
32,2,1,0.9375,0.015625,0.0284964152,0.0012408997,0.0090739289,6.7828090876,6.7737351586
48,2,1,0.625,0.0104166667,0.0124370995,0.0003186551,0.001695975,6.7828090876,6.7811131126
64,2,1,0.46875,0.0078125,0.0069533318,0.000109786,0.0003848362,6.7828090876,6.7824242513
96,2,1,0.3125,0.0052083333,0.0030809181,2.25631607E-005,4.12813499E-005,6.7828090876,6.7827678062
128,2,1,0.234375,0.00390625,0.0017319546,7.1951063E-006,8.6030796E-006,6.7828090876,6.7828004845
16,3,1,1.875,0.0208333333,0.0123741544,0.0006794403,0.0127341098,6.7828090876,6.7700749777
21,3,1,1.428571,0.0158730159,0.0053936413,0.0001959456,0.0037550929,6.7828090876,6.7790539946
32,3,1,0.9375,0.0104166667,0.0015848917,0.000030931,0.0006313298,6.7828090876,6.7821777578
43,3,1,0.697674,0.007751938,0.0006866665,8.196871E-006,0.0001858851,6.7828090876,6.7826232025
64,3,1,0.46875,0.0052083333,0.0002239917,0.000001182,3.60904922E-005,6.7828090876,6.7827729971
85,3,1,0.352941,0.0039215686,9.92583924E-005,2.415011E-007,1.11827409E-005,6.7828090876,6.7827979048
12,4,1,2.5,0.0208333333,0.0026719175,2.87812865E-005,0.0004854497,6.7828090876,6.7823236378
16,4,1,1.875,0.015625,0.000858872,4.3926504E-006,6.27366334E-005,6.7828090876,6.7827463509
24,4,1,1.25,0.0104166667,0.0001687474,2.445572E-007,2.0438823E-006,6.7828090876,6.7828070437
32,4,1,0.9375,0.0078125,5.26351657E-005,0.00000003,1.132584E-007,6.7828090876,6.7828089743
48,4,1,0.625,0.0052083333,1.02438272E-005,1.7351E-009,1.3678E-009,6.7828090876,6.7828090889
64,4,1,0.46875,0.00390625,3.2225959E-006,2.445E-010,6.285E-010,6.7828090876,6.7828090882
9,5,1,3.333333,0.0222222222,0.0009614828,3.1998758E-006,7.86701009E-005,6.7828090876,6.7827304175
12,5,1,2.5,0.0166666667,0.0002437508,5.984254E-007,0.000006351,6.7828090876,6.7828027365
20,5,1,1.5,0.01,2.21933298E-005,4.54934E-008,1.147877E-007,6.7828090876,6.7828092023
25,5,1,1.2,0.008,7.8781357E-006,1.44777E-008,6.56256E-008,6.7828090876,6.7828091532
39,5,1,0.769231,0.0051282051,9.759027E-007,1.6858E-009,0.000000009,6.7828090876,6.7828090965
51,5,1,0.588235,0.0039215686,2.654669E-007,4.362E-010,2.191E-009,6.7828090876,6.7828090897
8,6,1,3.75,0.0208333333,0.0001773328,1.9304884E-006,8.265091E-007,6.7828090876,6.7828099141
11,6,1,2.727273,0.0151515152,2.72216548E-005,4.184984E-007,8.89526E-007,6.7828090876,6.7828099771
16,6,1,1.875,0.0104166667,2.7536928E-006,5.61973E-008,1.34489E-007,6.7828090876,6.782809222
21,6,1,1.428571,0.0079365079,5.137327E-007,1.16734E-008,2.89381E-008,6.7828090876,6.7828091165
32,6,1,0.9375,0.0052083333,3.90825E-008,8.817E-010,2.2795E-009,6.7828090876,6.7828090898
43,6,1,0.697674,0.003875969,6.5148E-009,1.312E-010,3.523E-010,6.7828090876,6.7828090879
