24, 2, 1,  1.2500000000000,  0.0208333333333,  0.4855044124452,  0.0846620208840,  0.5932123953276,  6.7828090875525,  6.1895966922249,
32, 2, 1,  0.9375000000000,  0.0156250000000,  0.2591529233043,  0.0446824222547,  0.4102409379140,  6.7828090875525,  6.3725681496385,
48, 2, 1,  0.6250000000000,  0.0104166666667,  0.0894245031566,  0.0146556379495,  0.1994954129425,  6.7828090875525,  6.5833136746100,
64, 2, 1,  0.4687500000000,  0.0078125000000,  0.0361852907174,  0.0055112418093,  0.0870249402047,  6.7828090875525,  6.6957841473478,
96, 2, 1,  0.3125000000000,  0.0052083333333,  0.0093833922020,  0.0011843392087,  0.0201006819962,  6.7828090875525,  6.7627084055563,
128, 2, 1,  0.2343750000000,  0.0039062500000,  0.0037514173383,  0.0003809120154,  0.0065508938833,  6.7828090875525,  6.7762581936692,
16, 3, 1,  1.8750000000000,  0.0208333333333,  0.0156991925138,  0.0013015086038,  0.0073089203073,  6.7828090875525,  6.7755001672452,
21, 3, 1,  1.4285710000000,  0.0158730158730,  0.0057132743331,  0.0002508651020,  0.0020689531805,  6.7828090875525,  6.7807401343720,
32, 3, 1,  0.9375000000000,  0.0104166666667,  0.0014996665017,  0.0000237106651,  0.0003527294251,  6.7828090875525,  6.7824563581274,
43, 3, 1,  0.6976740000000,  0.0077519379845,  0.0006200157095,  0.0000053324776,  0.0001076218557,  6.7828090875525,  6.7827014656968,
64, 3, 1,  0.4687500000000,  0.0052083333333,  0.0001950365850,  0.0000007575647,  0.0000226193777,  6.7828090875525,  6.7827864681748,
85, 3, 1,  0.3529410000000,  0.0039215686275,  0.0000864099214,  0.0000001647037,  0.0000075799109,  6.7828090875525,  6.7828015076416,
12, 4, 1,  2.5000000000000,  0.0208333333333,  0.0038195582456,  0.0000877190397,  0.0006826085376,  6.7828090875525,  6.7821264790149,
16, 4, 1,  1.8750000000000,  0.0156250000000,  0.0014603980170,  0.0000154867400,  0.0001729156807,  6.7828090875525,  6.7826361718718,
24, 4, 1,  1.2500000000000,  0.0104166666667,  0.0003476790209,  0.0000008698886,  0.0000215022963,  6.7828090875525,  6.7827875852562,
32, 4, 1,  0.9375000000000,  0.0078125000000,  0.0001089486391,  0.0000000544049,  0.0000036682590,  6.7828090875525,  6.7828054192935,
48, 4, 1,  0.6250000000000,  0.0052083333333,  0.0000179166184,  0.0000000044753,  0.0000002079968,  6.7828090875525,  6.7828088795557,
64, 4, 1,  0.4687500000000,  0.0039062500000,  0.0000048346301,  0.0000000012437,  0.0000000242520,  6.7828090875525,  6.7828090633005,
9, 5, 1,  3.3333330000000,  0.0222222222222,  0.0019488453731,  0.0000209015629,  0.0001430957753,  6.7828090875525,  6.7826659917772,
12, 5, 1,  2.5000000000000,  0.0166666666667,  0.0002994313891,  0.0000018534909,  0.0000040376190,  6.7828090875525,  6.7828050499335,
20, 5, 1,  1.5000000000000,  0.0100000000000,  0.0000188686115,  0.0000000764104,  0.0000001402794,  6.7828090875525,  6.7828092278319,
25, 5, 1,  1.2000000000000,  0.0080000000000,  0.0000061405266,  0.0000000206637,  0.0000000573214,  6.7828090875525,  6.7828091448739,
39, 5, 1,  0.7692310000000,  0.0051282051282,  0.0000007025245,  0.0000000015227,  0.0000000064959,  6.7828090875525,  6.7828090940484,
51, 5, 1,  0.5882350000000,  0.0039215686275,  0.0000001937927,  0.0000000003256,  0.0000000015523,  6.7828090875525,  6.7828090891048,
8, 6, 1,  3.7500000000000,  0.0208333333333,  0.0001687724711,  0.0000015624516,  0.0000020864321,  6.7828090875525,  6.7828111739847,
11, 6, 1,  2.7272730000000,  0.0151515151515,  0.0000307030626,  0.0000003599419,  0.0000008498258,  6.7828090875525,  6.7828099373783,
16, 6, 1,  1.8750000000000,  0.0104166666667,  0.0000039924285,  0.0000000510697,  0.0000001387187,  6.7828090875525,  6.7828092262713,
21, 6, 1,  1.4285710000000,  0.0079365079365,  0.0000008194830,  0.0000000110547,  0.0000000305521,  6.7828090875525,  6.7828091181046,
32, 6, 1,  0.9375000000000,  0.0052083333333,  0.0000000580415,  0.0000000008681,  0.0000000023610,  6.7828090875525,  6.7828090899136,
43, 6, 1,  0.6976740000000,  0.0038759689922,  0.0000000086533,  0.0000000001305,  0.0000000003589,  6.7828090875525,  6.7828090879114,
