   0.0500000	1.1339180529139521E+00	3.9857690373502189E-02	2.4996090866775685E+02	
   0.0500000	1.1359758780508982E+00	4.5650403762643434E-02	2.4996131401461449E+02	
   0.0500000	1.1865062838756488E+00	8.5875249500511036E-02	2.5066323234015067E+02	
